accession,name,CS number,country code,latitude,longitude,collector,seq by,continent,country,admixed group,site,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
9817,IP-Ace-0,CS76642,ESP,39.84,-6.6,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Acehuche",-6.047732167932410308e-01,-9.984402356689580094e-01,-3.017104864120483398e+00,-4.453919601440429688e+01,-1.106933251410420027e+01,-2.542025958895461812e+01
9819,IP-Amu-0,CS76664,ESP,42.35,-3.03,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Amunartia",-8.073337373919776960e-02,-7.467777544011642288e-01,-2.031515502929687500e+01,-4.450539016723632812e+01,-6.480831221473162707e+00,-2.539738661608846826e+01
9820,IP-Are-0,CS76671,ESP,41,-4.71,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Arevalo",-2.295009647559336646e-03,-5.882790832278307347e-01,-1.797458457946777344e+01,-3.881961441040039062e+01,-1.113686689251892759e+01,-2.487900616610611593e+01
9821,IP-Aru-0,CS76674,ESP,41.81,2.49,Xavier Picó,Monsanto,Europe,"Spain","Spain","ArbÃºcies",-1.271784619799450899e-01,-9.584639542180719562e-01,-2.560974121093750000e+01,-5.124684143066406250e+01,-7.063943948165643860e+00,-2.459647273959194536e+01
9822,IP-Aul-0,CS76675,ESP,40.52,-4.02,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Aulencia",1.945979705149781906e-05,-7.099441991827935006e-01,-2.247458076477050781e+01,-3.832188034057617188e+01,-7.761979646148652101e+00,-2.507085320273003504e+01
9823,IP-Bae-0,CS76681,ESP,43.34,-5.84,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Los Barreros",9.617974022364448317e-01,-9.312217017752031367e-01,1.037608718872070312e+01,-2.627771759033203125e+01,-8.528258257480245685e-01,-2.241748512708747754e+01
9824,IP-Bes-5,CS76702,ESP,42.91,-4.91,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Besande",-4.114443669167993506e-02,-5.953647618966507737e-01,-1.489157199859619141e+01,-4.169359207153320312e+01,-1.131943382935137521e+01,-7.373064079295318152e+00
9825,IP-Boa-0,CS76714,ESP,40.4,-3.88,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Boadilla del Monte",-3.524866130545840936e-04,-6.658793079997681330e-01,-2.158144950866699219e+01,-3.755281448364257812e+01,-8.790054581858612437e+00,-2.239003155965699676e+01
9826,IP-Bor-0,CS76717,ESP,42.49,-6.71,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Borrenes",-7.239319153235415812e-03,-5.024326411154552696e-01,-1.385521793365478516e+01,-3.793098831176757812e+01,-7.742304315399996639e+00,-2.022377561502555565e+01
9827,IP-Bos-0,CS76719,ESP,42.78,0.69,Xavier Picó,Monsanto,Europe,"Spain","Western Europe","Bossost",9.975394191062749716e-01,-8.903971496848031020e-01,9.039623260498046875e+00,-3.020424461364746094e+01,-2.657056458355691042e+00,-2.153251805215103332e+01
9828,IP-Bra-0,CS76721,ESP,42.5,-6.15,Xavier Picó,Monsanto,Europe,"Spain","Western Europe","Brazuelo",-2.530750893475949923e-03,-5.001893600367363080e-01,-1.376897144317626953e+01,-3.722757720947265625e+01,-7.582068130865907030e+00,-2.243679599036966010e+01
9830,IP-Bus-0,CS76736,ESP,36.97,-3.28,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Busquistar",9.961431145143827548e-01,-9.144612636341571399e-01,-1.956351852416992188e+01,-4.710894393920898438e+01,-9.185842545033061413e+00,-1.832872896443847921e+01
9831,IP-Cas-0,CS76743,ESP,38.54,-3.39,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Castellar de Santiago",-6.541338291961328322e-01,-8.262270715840772661e-01,-1.320620822906494141e+01,-4.450144195556640625e+01,-9.163559251551179230e+00,-2.524765144489363422e+01
9832,IP-Cat-0,CS76759,ESP,40.54,-3.69,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Relict","Cantoblanco",-9.999971543290020470e-01,-9.999841711746867423e-01,-3.429697418212890625e+01,-3.848775100708007812e+01,-2.431550075705299108e+01,-1.680231349982102662e+00
9833,IP-Cha-0,CS76764,ESP,40.38,-4.21,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","ChapinerÃ­a",-9.114695634830649335e-04,-6.556449367268870621e-01,-2.151241111755371094e+01,-3.693253326416015625e+01,-7.988496314670549658e+00,-2.454167401859882958e+01
9834,IP-Cho-0,CS76768,ESP,40.51,-3.9,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","La Chopera de las Rozas",-8.269483935324200684e-04,-6.649618822143658070e-01,-2.183796501159667969e+01,-3.705722427368164062e+01,-1.096355010148321085e+01,-2.399668728132294859e+01
9835,IP-Cir-0,CS76772,ESP,40.61,-6.57,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Ciudad Rodrigo",-7.422229016757295877e-03,-5.135282837865415839e-01,-1.439311695098876953e+01,-3.860028076171875000e+01,-6.504677454127616443e+00,-2.346350443096998362e+01
9836,IP-Cod-0,CS76777,ESP,41.25,-1.32,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Codos",-8.330986672362159298e-03,-9.782816406016556776e-01,-2.959298133850097656e+01,-4.980805969238281250e+01,-1.193452563982095960e+01,-1.832525414030107669e+01
9837,IP-Con-0,CS76780,ESP,37.94,-5.6,Xavier Picó,Monsanto,Europe,"Spain","Relict","Constantina",-9.380853527244440437e-01,-9.978562546502224295e-01,-3.380385589599609375e+01,-4.005318450927734375e+01,-2.131442880821433761e+01,-3.134964969795060341e+00
9838,IP-Cot-0,CS76784,ESP,41.83,-5.38,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Cotanes del Monte",-1.921692667415575949e-03,-5.002162134410418348e-01,-1.426048278808593750e+01,-3.749765777587890625e+01,-9.617234049983119704e+00,-2.002313350847137130e+01
9839,IP-Coy-0,CS76785,ESP,40.44,-4.27,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Colmenar del Arroyo",-7.835320692648941460e-03,-5.634447158702060587e-01,-1.661282920837402344e+01,-3.874451828002929688e+01,-6.097969456512624120e+00,-2.310054579455914237e+01
9840,IP-Dar-0,CS76792,ESP,41.13,-1.43,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Daroca",-9.125687741622964810e-03,-9.657533921029801682e-01,-2.949600982666015625e+01,-4.944277191162109375e+01,-1.212326854881982285e+01,-1.484544933630271402e+01
9841,IP-Ees-0,CS76836,ESP,40.59,-4.15,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","San Lorenzo del Escorial",-8.225719493840995700e-04,-6.672806989768582664e-01,-2.251482963562011719e+01,-3.750995635986328125e+01,-7.656694855253773468e+00,-2.547934107456459429e+01
9843,IP-Elp-0,CS76840,ESP,40.53,-3.92,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","El Pinar de las Rozas",4.046196868780335600e-04,-6.637200745113471800e-01,-2.226408004760742188e+01,-3.681368255615234375e+01,-8.828942392584606225e+00,-3.003818344643408977e+01
9844,IP-Esn-2,CS76846,ESP,42.27,0.19,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Escanilla",-2.955393002681935464e-04,-9.994580458585354821e-01,-3.078665161132812500e+01,-5.103032684326171875e+01,-1.265917750686521970e+01,-1.413824413559430759e+01
9845,IP-Evs-0,CS76848,ESP,40.48,-3.96,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Ermita Virgen del Soto",-4.107215795236653436e-06,-6.707578401546399061e-01,-2.201960754394531250e+01,-3.820163345336914062e+01,-7.124468030103642491e+00,-2.647107271956720354e+01
9846,IP-Ezc-2,CS76849,ESP,42.31,-3.02,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Ezcaray",-6.597465830457534264e-02,-7.341739911925017070e-01,-1.992212677001953125e+01,-4.445869445800781250e+01,-3.330295580193724181e+00,-2.432120424056393304e+01
9847,IP-Fel-2,CS76854,ESP,43.31,-5.7,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","La Felguera",9.375787428925577149e-01,-8.798102530604129390e-01,1.054624938964843750e+01,-2.588131523132324219e+01,6.707371497279001060e-01,-2.572067214570182614e+01
9848,IP-Glo-1,CS76879,ESP,40.11,-5.77,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Garganta de la Olla",-1.575451978059116964e-02,-6.476259803283882510e-01,-1.884054565429687500e+01,-4.146041870117187500e+01,-6.893485280382818381e+00,-2.499336415683323764e+01
9849,IP-Gud-3,CS76895,ESP,40.65,-4.11,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Guadarrama",-7.579618273794928342e-03,-5.093970536179268649e-01,-1.386802482604980469e+01,-3.841016769409179688e+01,-7.665400436282949315e+00,-2.356514561682519115e+01
9850,IP-Hec-0,CS76917,ESP,42.86,-0.7,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Hecho",-1.897670358465728194e-02,-9.527763070106234355e-01,-2.784294319152832031e+01,-5.012729644775390625e+01,-8.719161312795671748e+00,-1.887772341364377127e+01
9851,IP-Hue-3,CS76942,ESP,42.96,-6.1,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Huergas de Babia",-1.331884991157558651e-02,-5.113100357042696942e-01,-1.366438102722167969e+01,-3.916178131103515625e+01,-8.281010990469093613e+00,-2.154522794314492629e+01
9852,IP-Ini-0,CS76945,ESP,40.46,-3.75,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Madrid",-2.194785744597107049e-04,-6.667692971410248415e-01,-2.232559585571289062e+01,-3.715513992309570312e+01,-7.638141692783527503e+00,-2.638676253332123522e+01
9853,IP-Lac-0,CS76996,ESP,43.33,-5.91,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Las Caldas",9.510162154895165365e-01,-9.148057526746491419e-01,1.038368892669677734e+01,-2.602311325073242188e+01,-2.368316881206938174e+00,-2.273959739945900793e+01
9854,IP-Laf-1,CS76997,ESP,43.36,-5.88,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","La Frialdad",9.467838491168930615e-01,-9.145303778377675830e-01,1.043379211425781250e+01,-2.617359924316406250e+01,2.871220288174062829e-01,-2.273202807848035789e+01
9855,IP-Lam-0,CS77008,ESP,40.57,-3.89,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Las Matas",-7.229795972866160042e-04,-6.538531658454294071e-01,-2.070810127258300781e+01,-3.759291076660156250e+01,-8.765349446599051575e+00,-2.669534548810677066e+01
9856,IP-Lch-0,CS77010,ESP,40.51,-4,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","La Chaparrita",-4.732033498167215993e-04,-6.748602816256444870e-01,-2.193853950500488281e+01,-3.801854324340820312e+01,-9.802100741864542499e+00,-2.379712124464406742e+01
9857,IP-Leg-0,CS77019,ESP,40.33,-3.8,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Leganes",-2.767924241486220292e-04,-6.714525708636094325e-01,-2.258218955993652344e+01,-3.774761581420898438e+01,-9.622548572742935846e+00,-2.470310563866514642e+01
9858,IP-Loz-0,CS77051,ESP,40.98,-3.8,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Lozoya",-3.359604867209754070e-02,-7.451359788606353174e-01,-2.362093734741210938e+01,-4.350610351562500000e+01,-1.020691605991446771e+01,-1.370108654376113755e+01
9859,IP-Lro-0,CS77054,ESP,40.5,-3.88,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Las Rozas",-1.847618218110754374e-04,-6.643401815791077913e-01,-2.141491508483886719e+01,-3.725990676879882812e+01,-8.486154120499023179e+00,-2.641808017460641267e+01
9860,IP-Lum-0,CS77059,ESP,42.24,-2.62,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Lumbreras",-6.469528970543216018e-02,-7.466493456327936151e-01,-2.018972015380859375e+01,-4.482201004028320312e+01,-6.096237159518839377e+00,-2.243154099096742726e+01
9861,IP-Mac-0,CS77061,ESP,40.72,-3.21,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Marchamalo",-1.034994818907863847e-03,-7.505292135587998681e-01,-2.259779357910156250e+01,-4.008439254760742188e+01,-5.978248649191403530e+00,-2.334455742581190307e+01
9862,IP-Mad-0,CS77062,ESP,40.45,-3.67,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Madrid-Centro",9.817296120417057237e-01,-9.419631378903017271e-01,1.081762886047363281e+01,-2.751070022583007812e+01,-3.385338748149439692e+00,-2.318601431606833074e+01
9864,IP-Mat-0,CS77074,ESP,41.76,2.69,Xavier Picó,Monsanto,Europe,"Spain","Spain","Martorel de la Selva",-1.645680201841105694e-01,-9.364165192937192739e-01,-2.465909004211425781e+01,-5.223598098754882812e+01,-7.040305229924307184e+00,-2.659743795375984021e+01
9866,IP-Mdd-0,CS77076,ESP,41.89,-2.79,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Molinos de Duero",-5.197133003601128731e-02,-7.480342549364171756e-01,-2.170894241333007812e+01,-4.394588088989257812e+01,-8.247751048153647346e+00,-1.926786615696160254e+01
9867,IP-Mie-1,CS77083,ESP,40.94,-3.22,Xavier Picó,Monsanto,Europe,"Spain","Spain","Mierla",-1.029054289405575626e-02,-7.434331120428971929e-01,-2.224755287170410156e+01,-4.051192092895507812e+01,-6.424387452000633658e+00,-2.266794161424763132e+01
9868,IP-Moe-0,CS77104,ESP,41.78,2.37,Xavier Picó,Monsanto,Europe,"Spain","Spain","Montseny",-8.395114166890191298e-02,-9.751513245913538963e-01,-2.682725906372070312e+01,-5.115612792968750000e+01,-9.767175466039548226e+00,-2.259159653081758989e+01
9869,IP-Moj-0,CS77105,ESP,36.76,-5.28,Xavier Picó,Monsanto,Europe,"Spain","Relict","Montejaque",-9.999717619236850874e-01,-9.997179330628643834e-01,-3.364274978637695312e+01,-3.919992446899414062e+01,-2.316459311853508041e+01,3.815592747722150180e-01
9870,IP-Moz-0,CS77111,ESP,41.91,0.17,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","MonzÃ³n",-2.748537823846812500e-03,-9.968657888472068906e-01,-2.999587059020996094e+01,-5.035064315795898438e+01,-1.343091542981862752e+01,-1.566387151947098921e+01
9871,IP-Nac-0,CS77117,ESP,40.75,-3.99,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Relict","Navacerrada",-9.999969185209459654e-01,-9.999032249184063303e-01,-3.352392578125000000e+01,-3.835526657104492188e+01,-2.532443302665873830e+01,3.121775909676195671e+00
9873,IP-Ndc-0,CS77125,ESP,37.94,-5.45,Xavier Picó,Monsanto,Europe,"Spain","Spain","Las Navas de la ConcepciÃ³n",-5.031103002707811855e-01,-9.999270680230498698e-01,-1.221447348594665527e+00,-4.429515457153320312e+01,-1.147457816116916973e+01,-2.779261508498221289e+01
9874,IP-Oja-0,CS77143,ESP,42.34,-3,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Ojacastro",-3.884633801171920309e-02,-7.177883880150601748e-01,-1.975739097595214844e+01,-4.442464065551757812e+01,-3.987795152792414921e+00,-2.363411378454433986e+01
9875,IP-Ovi-1,CS77155,ESP,43.38,-5.87,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Western Europe","Oviedo",5.258902369833819979e-01,-7.243172189511234427e-01,1.037643432617187500e+01,-2.604458618164062500e+01,-1.850390646676832729e+00,-2.424011966117732797e+01
9876,IP-Pad-0,CS77158,ESP,41.34,0.99,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Prades",-6.762093043578452315e-04,-9.990073229684884870e-01,-3.042138290405273438e+01,-4.978379821777343750e+01,-1.419297648178771354e+01,-1.335698125350911525e+01
9877,IP-Pdl-0,CS77165,ESP,43.02,-5.6,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Piedrafita la Mediana",-1.442268500550671767e-02,-5.375706927824220882e-01,-1.334512138366699219e+01,-3.986263656616210938e+01,-6.585120985283886341e+00,-2.074255244784957242e+01
9878,IP-Pee-0,CS77167,ESP,40.78,-3.62,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Pedrezuela",3.989393806345728618e-04,-7.554372856115841861e-01,-2.296908187866210938e+01,-3.942996597290039062e+01,-8.975015761051341912e+00,-2.067177776075682516e+01
9879,IP-Per-0,CS77169,ESP,37.6,-1.12,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Relict","PerÃ­n",-9.999139585118078655e-01,-9.994506406069236792e-01,-3.368962478637695312e+01,-3.963705062866210938e+01,-2.293226605512923300e+01,-1.336436877685190483e+00
9880,IP-Pib-1,CS77175,ESP,42.72,-3.44,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Pino de Bureba",-6.439703081156068765e-02,-7.550202025382050097e-01,-2.319042778015136719e+01,-4.422729110717773438e+01,-1.053803705026978577e+01,-1.512294800922031790e+01
9881,IP-Pie-0,CS77176,ESP,40.46,-5.32,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Piedrahita",-1.977548227342287510e-02,-5.126500663787225687e-01,-1.515267276763916016e+01,-3.803680419921875000e+01,-1.017664985485736651e+01,-2.088019796216788748e+01
9882,IP-Pil-0,CS77178,ESP,40.46,-4.26,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Pico Almenara",-1.183615061798152590e-03,-6.665271965954762123e-01,-2.130698966979980469e+01,-3.766457748413085938e+01,-8.696505812723239970e+00,-2.382844363584756309e+01
9883,IP-Piq-0,CS77179,ESP,42.1,-2.56,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Piqueras",-5.945002841982065939e-02,-7.491833315698791518e-01,-2.050317001342773438e+01,-4.469231414794921875e+01,-7.881783332551944632e+00,-2.512977333892191822e+01
9885,IP-Prd-0,CS77189,ESP,41.14,-3.68,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","PrÃ¡dena",8.944424309843633904e-04,-6.170367586131411120e-01,-1.823088073730468750e+01,-4.057144165039062500e+01,-7.675390330311204323e+00,-2.436851574187564040e+01
9886,IP-Pru-0,CS77190,ESP,42.38,1.73,Xavier Picó,Monsanto,Europe,"Spain","Spain","Prullans",-3.690663530878168525e-03,-9.989233760205097346e-01,-3.016455650329589844e+01,-5.034538269042968750e+01,-1.123262199085854007e+01,-1.501807134789887144e+01
9887,IP-Pun-0,CS77196,ESP,40.4,-4.77,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Relict","Puente Nueva",-9.999957664838223792e-01,-9.998946995314865749e-01,-3.358274841308593750e+01,-3.837015914916992188e+01,-2.434940784125193147e+01,1.478559640630376926e+00
9888,IP-Pva-1,CS77197,ESP,40.93,-3.31,Xavier Picó,Monsanto,Europe,"Spain","Spain","Puebla de Valles",-9.643106413679176665e-04,-7.527264321535636071e-01,-2.289644813537597656e+01,-3.946437835693359375e+01,-7.236575962762205272e+00,-2.231500163870346043e+01
9890,IP-Rib-1,CS77217,ESP,43.16,-5.07,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Ribota",-1.884417486704285591e-02,-5.248109978448707302e-01,-1.430898666381835938e+01,-3.959783554077148438e+01,-6.626971980585019573e+00,-1.873158067286656348e+01
9891,IP-Sal-0,CS77230,ESP,41.93,2.92,Xavier Picó,Monsanto,Europe,"Spain","Spain","Santa Pellaia",-1.655249132200778683e-01,-9.210080162079551380e-01,-2.426842689514160156e+01,-5.193087387084960938e+01,-8.304466074500792772e+00,-2.561223788960159808e+01
9892,IP-Sam-0,CS77231,ESP,42.68,-6.96,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Admixed","Sampron ",-1.359673638187812970e-03,-5.017530742832939650e-01,-1.479111671447753906e+01,-3.764641571044921875e+01,-5.925056796571301021e+00,-2.146126125413219299e+01
9894,IP-Sen-0,CS77243,ESP,42.59,0.76,Xavier Picó,Monsanto,Europe,"Spain","Admixed","Senet",5.019327852875880014e-01,4.600194535445070176e-01,-1.968115615844726562e+01,-4.714935684204101562e+01,-6.593924433933014306e+00,-9.853744717780827500e+00
9895,IP-Sfb-6,CS77248,ESP,41.78,2.57,Xavier Picó,Monsanto,Europe,"Spain","Spain","Sant Feliu de Buixalleu",-1.673068037417704268e-01,-9.168169022703251958e-01,-2.426698684692382812e+01,-5.128039550781250000e+01,-7.535707788807830987e+00,-2.435874571321986792e+01
9897,IP-Smt-1,CS77257,ESP,40.95,-5.63,Xavier Picó,Monsanto,Europe,"Spain","Admixed","Santa Marta de Tormes",-8.788504491707547009e-03,-5.686850031360614066e-01,-1.526744937896728516e+01,-4.012632369995117188e+01,-8.107873529805841528e+00,-2.198120828216658040e+01
9898,IP-Som-0,CS77259,ESP,41.14,-3.58,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Somosierra",-2.203123792276002677e-02,-7.066307804521919644e-01,-2.047243118286132812e+01,-4.334840393066406250e+01,-8.316113475254097054e+00,-1.977417312867447663e+01
9899,IP-Tau-0,CS77342,ESP,42.54,0.84,Xavier Picó,Monsanto,Europe,"Spain","Spain","TaÃ¼ll",-4.400120489358042355e-04,-9.996733374733742794e-01,-3.103775024414062500e+01,-4.990599822998046875e+01,-1.502972526110375640e+01,-9.867527517028829465e+00
9900,IP-Tri-0,CS77386,ESP,37.38,-6.01,Xavier Picó,Monsanto,Europe,"Spain","Spain","Triana",-5.001986358557006795e-01,-9.999489332154157806e-01,-7.881188988685607910e-01,-4.425102996826171875e+01,-1.202599773690590546e+01,-2.559272989999711712e+01
9901,IP-Urd-1,CS78824,ESP,42.27,-2.98,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Urdanta",-2.859660337277769235e-02,-7.432641669245703131e-01,-2.085836982727050781e+01,-4.402581405639648438e+01,-6.486974379877159080e+00,-2.176249575701084282e+01
9902,IP-Usa-0,CS78825,ESP,40.71,-3.24,Carlos Alonso-Blanco,Monsanto,Europe,"Spain","Spain","Usanos",-4.732871688763495063e-04,-7.533926565932617114e-01,-2.277117156982421875e+01,-3.945990753173828125e+01,-7.031805410829581326e+00,-2.225400292101505784e+01
